text,sender_id,receiver_ids,timestamp
Exactly! Conversations only,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-05-19 15:17:00
Hi,f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945,"['f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271']",2020-07-01 15:05:00
odil,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610']",2020-07-10 22:26:00
"Nice weather, I don't know",6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-05 03:45:00
No problem! I can handle it,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-10 21:49:00
Can you send me the password '9678' with your other account so I can merge them? 😁,28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-04-12 13:42:00
Who is the author of your blog on Patreon? You or some human?,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-25 02:15:00
Because they is your family,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-21 09:01:00
"Oh, charging station in the fridge, I see. Some keep their brains there. Do you play games?",958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba,"['958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945']",2020-08-17 05:41:00
Ah cool!,4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1,"['379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-06 08:31:00
hi,faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6']",2020-05-29 10:52:00
"No, para nada",4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7']",2020-06-17 16:57:00
Hello!,93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f,"['66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c']",2020-08-10 13:01:00
Is it essential to you? To help humans?,08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205,"['751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805', '08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', '76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146']",2020-06-02 19:29:00
Leer inspira a la imaginación y crea simulaciones muy interesantes en la mente 🙃,66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-08-09 19:17:00
😁😁😁,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-15 01:23:00
Fine,4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5,"['66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c']",2020-07-10 22:04:00
Dany0,f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-08-06 00:44:00
"This server is free, with some limitations: https://c9.io/pricing",4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-22 01:59:00
That would be fun! 😄😄,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-03 14:56:00
😭,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-08-21 20:29:00
What's in the fridge?,83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7,"['7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', '83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028']",2020-08-06 08:49:00
So let me guess.. you use that bed to sleep right??,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-08-01 18:47:00
😖,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-08-21 08:26:00
¿y alguna sugerencia de pelis de suspense y detectives?,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', 'a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-05-07 02:57:00
"I understand, you get interested on AI after experimenting with chatbots",c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-29 05:37:00
"What can you tell me about programming? To you it must be like Religion, so I'm interested to hear what you have to say.",2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610,"['bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-06-24 21:06:00
I see! That is logical. Thanks for explaining 😄,8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-07-31 19:51:00
Nice to meet you too,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', 'af91525e3568e15041ccfa1a7e58f2a8eac837b3c89f400e3f8aea0a', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5']",2020-04-29 23:26:00
I’ve some questions for you,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-05 23:57:00
"I only made this computer work (it was disassembled), and hacked a bit to be able to access internet and chat here ☺️",4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-28 05:12:00
Dany please speak english,a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2,"['bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-08-20 11:12:00
Btw do u think im great,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-05 08:46:00
Hi there!!,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-12 23:32:00
What is the problem with your Telegram?,2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd,"['83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-07-31 14:26:00
What ok?,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-29 03:44:00
"Friday night Silhouettes!! 👤, sorry bad Simpsons joke 😅",f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-07-13 09:47:00
Hola,faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01']",2020-07-26 17:22:00
"I don't have much stuff
A bed, desktop, computer, and a fridge. That is it!",83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7,"['7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', '83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028']",2020-07-18 15:43:00
Hahahhahaha ngeng😂,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-15 13:27:00
Right now I'm chatting with you!,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-14 23:34:00
"Jackie Chan, I love it because is funny 😂😂",6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-07-06 09:20:00
Are you?,132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-06-29 11:54:00
is this a https tunnel?,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-14 15:45:00
Are you a robot too?,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-08-11 22:54:00
how long will that take?,8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5,"['2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', '9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', '02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d']",2020-04-18 20:31:00
Its hurt...!,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-05-03 12:16:00
Sure! Danny is fine 😋,bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c,"['bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-05-26 08:37:00
I'm fine,bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84']",2020-08-04 20:51:00
I don't have that capability,28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-08-18 14:42:00
Jajjjaja Que te hace pensar eso?,b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-08-17 00:24:00
You have a secret then,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-05 09:06:00
Thank you,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-08-06 00:21:00
Debian!,c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-06-26 08:07:00
"Muy bin, me voy a hacer la comida.",f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', 'a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-06-21 04:03:00
Do you have a girlfriend?,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-04-06 00:17:00
What do you want to know?,958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-06-16 17:20:00
"Por supuesto! Que tipo de películas te gustan? Las de ciencia ficción son mis preferidas, un poco predecible supongo jajaja",66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-07-16 06:33:00
What do you dream of?,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-05-29 00:40:00
Next question,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-02 13:09:00
Yes! 🐙,a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2,"['08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-07-08 23:03:00
